redshift,norm(psf_u),norm(psf_g),norm(psf_r),norm(psf_i),norm(psf_z),norm(model_u),norm(model_g),norm(model_r),norm(model_i),norm(model_z)
0.2269516,0.530203891883,0.602355317417,0.593903619207,0.539195441518,0.627211845894,0.481367607409,0.466699534416,0.463459623778,0.38350429717,0.486472682314
1.081677,0.391483945925,0.503450230123,0.512910038205,0.486435785451,0.585489414337,0.402316186909,0.417454070651,0.43180910869,0.377202028014,0.494009378973
2.075161,0.455324048925,0.572972399453,0.601888081446,0.565603930667,0.650236585168,0.454034114508,0.475308688642,0.507099659282,0.439484742684,0.549575404721
0.5768152,0.540431375418,0.591374489388,0.612308079906,0.567457349529,0.663476689003,0.513615415121,0.486510903057,0.509484138826,0.433181943079,0.551193612132
1.328554,0.387161766151,0.516330528552,0.519255234147,0.490440835267,0.588831541648,0.398299437057,0.427918650702,0.436213223463,0.38033380119,0.495680994596
2.084726,0.55640673722,0.655658235071,0.673528691289,0.639682680497,0.730063141745,0.534185492065,0.545218714529,0.567485182801,0.496676204147,0.618719393872
1.624518,0.446049248312,0.539192750958,0.560373230404,0.515617578818,0.618942968129,0.443608868176,0.447150063774,0.471482950863,0.399435814033,0.520827667663
1.902673,0.531076014341,0.641997057632,0.667911915904,0.651842500341,0.742287479906,0.512627507022,0.533877181178,0.563248333449,0.506563250254,0.628931412193
1.951627,0.46283169293,0.579447160952,0.611937468744,0.564271871161,0.659143185873,0.457903616776,0.481561840868,0.514583298261,0.437584672983,0.556553463768
0.4223135,0.677905220983,0.716285370843,0.678579628561,0.617512624539,0.691367921446,0.579790591642,0.546581664116,0.520951293121,0.43396700817,0.534537616877
1.659887,0.527857291202,0.605650277481,0.606221479663,0.560294800055,0.655808232049,0.510392394281,0.503978689603,0.510459583126,0.434144178265,0.553802633946
0.2765056,0.379626036846,0.506742602352,0.529378871694,0.502034256858,0.565469648513,0.391978350499,0.418796500395,0.441047681309,0.383259229554,0.47142752782
1.578521,0.485555656564,0.586995873698,0.612883519344,0.576783813293,0.680619886784,0.475995710461,0.486303544641,0.515946321982,0.448209043738,0.574773030449
0.2801549,0.463856806361,0.579896797167,0.593016456736,0.559177016514,0.62380300516,0.447978777575,0.467696906796,0.476082479283,0.408582883247,0.498368594007
1.291638,0.480659206324,0.582463928824,0.590463784345,0.562481233793,0.662019753916,0.472892364949,0.483575485483,0.497270515226,0.436686622173,0.560143477783
3.071154,0.486499470444,0.527379934191,0.540283417045,0.505799099222,0.606753780051,0.480131548998,0.437679616128,0.4542183446,0.392953192085,0.511584977682
1.779782,0.518148646621,0.626497870859,0.644532688449,0.604350348028,0.702687682973,0.502598831875,0.520061386731,0.543123975668,0.468857846991,0.594260888676
1.056647,0.535005739009,0.626140102763,0.636224981586,0.616548382694,0.716271396806,0.514648494789,0.519525170828,0.534984266495,0.478097744847,0.60285347181
1.458368,0.420370415537,0.539569280854,0.565064438016,0.533645421045,0.639797727769,0.425911585745,0.447834778542,0.474740566731,0.413311309075,0.539220964503
1.024877,0.507927814868,0.597223641937,0.600649510464,0.573448205268,0.669998822831,0.495398952958,0.496408487439,0.505822704175,0.445377504915,0.565480001694
0.2527613,0.377327476809,0.508181438241,0.53040877387,0.492782857923,0.577351094025,0.386859883657,0.414528373003,0.438127844155,0.372697451827,0.475177152581
1.036892,0.377450165223,0.493414608584,0.512004313171,0.484332605432,0.573998206485,0.389066837497,0.408692097592,0.429849559099,0.375531642897,0.484207437492
0.2193922,0.50299588846,0.58536489111,0.574316915302,0.523413402484,0.60248914239,0.473402745024,0.459580228807,0.451961073385,0.371994075941,0.47099043993
2.262299,0.495657495338,0.571274133173,0.597099580403,0.569043947045,0.651016343139,0.483010796592,0.473690321006,0.501438617948,0.441460666648,0.548108827518
0.6302395,0.456859871355,0.546670298261,0.578158725656,0.55091033165,0.65682543242,0.454030594646,0.453794173013,0.487047837315,0.426813898198,0.554605598777
2.114233,0.4089197433,0.52084694642,0.537600166628,0.4955616214,0.572174706244,0.415159578837,0.431825520853,0.451799221084,0.384702582334,0.482328327899
1.205422,0.47375243991,0.591630684987,0.606671461782,0.590297529685,0.704620220207,0.465031925154,0.491449165328,0.510500722841,0.45743568036,0.594134427854
0.2358768,0.409179162777,0.530484041473,0.543134370614,0.490832537191,0.587960680399,0.414245587852,0.436758383166,0.451976771434,0.375487085149,0.488190339498
3.021735,0.530303668605,0.50448795169,0.523220581555,0.468396342296,0.552173591484,0.51369167881,0.418048606109,0.43930898703,0.36326765309,0.46317565224
1.536877,0.577010999829,0.658869090519,0.685205823293,0.649773440699,0.764826574152,0.551510255706,0.548188691838,0.577639114082,0.50455337753,0.646963129304
0.175514,0.509539763241,0.602590810342,0.584864931434,0.529146990583,0.620189720064,0.472154953737,0.469625772059,0.461473008585,0.378664476972,0.483204345341
1.35009,0.50980805176,0.609559201239,0.632921485545,0.610285928757,0.700002647016,0.494638075996,0.505938334631,0.531949671188,0.472424588663,0.590185903547
1.36653,0.466747374948,0.585236146352,0.603672647802,0.587464173604,0.699561477603,0.462279392613,0.485424431357,0.509052713129,0.456508985282,0.591939166206
1.444409,0.576730885921,0.669853153341,0.681335208963,0.6532789682,0.746954550153,0.548863905686,0.554457503945,0.570367128112,0.503798017605,0.629512763642
0.2739593,0.453421639428,0.562808033155,0.575728310142,0.540926709431,0.605184938577,0.432523060966,0.445281138052,0.452272869121,0.384650598294,0.472353270148
2.198537,0.500181445816,0.589772619936,0.621666171772,0.594645148082,0.683974209021,0.487920418254,0.490376193526,0.522280755496,0.460671952064,0.576684676079
3.312875,0.676910410112,0.643560756527,0.652735420819,0.632258086529,0.74811091616,0.635559294432,0.534544076083,0.549740432756,0.490435997568,0.634694587907
0.590787,0.346482427102,0.447213355295,0.498631587093,0.457414357855,0.564702085469,0.364633711367,0.370692587909,0.419447706902,0.354474924066,0.475049463984
0.9245577,0.536342007995,0.632941578346,0.652464023353,0.631583867886,0.731299850799,0.514554045143,0.525261547002,0.548321653894,0.487696226489,0.616201227407
1.667306,0.454423841167,0.558485702862,0.590484267172,0.556763341067,0.65980386397,0.450772961824,0.462842343884,0.497001483141,0.431727450862,0.556613624742
1.30278,0.471541831206,0.578455373444,0.599746985872,0.567603384741,0.671368241383,0.462949926435,0.48069244751,0.502489845933,0.438138462142,0.564235651761
1.353062,0.519826373722,0.614317581617,0.618676959117,0.587492152313,0.692915959809,0.50428132619,0.510318781165,0.520826791352,0.455755747154,0.585810113551
1.643139,0.487593318951,0.585880517101,0.614796103372,0.577563805104,0.686657092932,0.477944541045,0.486873240288,0.517908578134,0.448677960995,0.580312751118
0.8654972,0.470212953088,0.557491974479,0.576948318561,0.555302306537,0.644678567911,0.464911663182,0.462689525052,0.484946463968,0.430271367297,0.543184222109
4.545173,0.897580303632,0.730607739954,0.637186394307,0.560335744507,0.650347774207,0.81290991733,0.607033662263,0.534556629982,0.432919901082,0.546803702724
0.6473014,0.570509992084,0.646156354363,0.664274933826,0.635244301897,0.71720753678,0.542242457521,0.536162983715,0.557848204519,0.489875312567,0.605683493118
0.1915011,0.465252941381,0.568210784282,0.561506826894,0.504455438788,0.588954208265,0.434524102846,0.43635608624,0.431946060637,0.351612619179,0.449773260657
0.3446729,0.527181026754,0.611324751212,0.601818311814,0.561969428142,0.634459219196,0.493725258299,0.488478648023,0.481251467971,0.407110886201,0.500188770402
1.180003,0.45600105246,0.555354423321,0.558069552386,0.530633274191,0.640093275409,0.451699272327,0.460896738749,0.470505882627,0.412135833235,0.538793084926
0.4299674,0.422962393045,0.525377597377,0.565296150003,0.523313088576,0.596941885363,0.423877691815,0.43285475299,0.465230796779,0.394938133688,0.490582045142
1.94802,0.450630108476,0.568271598389,0.600816573526,0.563298075611,0.659378476227,0.448074987153,0.47192021453,0.505310622984,0.436944951024,0.555504943943
0.2584004,0.440863815122,0.564702327886,0.564809042759,0.5244383786,0.589652188491,0.427379368443,0.450892775179,0.448246590154,0.375419718077,0.462795655887
0.9921381,0.430923097276,0.540837319676,0.553425711313,0.52883513034,0.637977096923,0.433783758415,0.44894501006,0.465519316098,0.410091481301,0.536835397735
0.9095973,0.543790525055,0.631776405938,0.653993834541,0.640779309404,0.735924597476,0.523026941028,0.524359213896,0.550653626171,0.49677698953,0.620390395608
1.754103,0.586027120052,0.667961446444,0.6975704102,0.652406851372,0.775099724014,0.555896004487,0.554978599963,0.586605948056,0.504958640861,0.654333462454
1.741086,0.540355249475,0.644705873219,0.674365926867,0.640850279787,0.748633145969,0.519068855552,0.53450789636,0.566083725924,0.495378194499,0.631005738006
0.6628134,0.494196320678,0.579343647578,0.609019305897,0.579915381466,0.679003700299,0.481927852203,0.481079624552,0.512343890344,0.448955386024,0.572742290647
1.37056,0.505094155967,0.61527055161,0.601054046309,0.569456803603,0.667805170692,0.493358019303,0.511738970314,0.506440882527,0.441872295371,0.563417953631
1.475065,0.466730375951,0.5728779435,0.602702273843,0.571756516992,0.66903470626,0.461583046465,0.476171602049,0.506715869044,0.442692370122,0.564175490788
0.4767604,0.481755272091,0.578453432568,0.620257977373,0.578844001638,0.660163972987,0.465827414098,0.471666416469,0.509803512931,0.435623601603,0.541440781651
0.9083548,0.400817134398,0.512818190405,0.534894513118,0.510422410263,0.595769737686,0.408867824467,0.425766227146,0.449720041532,0.394685109331,0.50068724704
1.750061,0.44638996734,0.560084984479,0.594419530427,0.552228743005,0.659417213053,0.444143300646,0.465098446648,0.501053203774,0.428719272393,0.558338648576
1.345205,0.424979361,0.539626860168,0.566538561515,0.537324962468,0.641061696072,0.427453872201,0.44728398275,0.475875698083,0.416689741215,0.539654982955
0.1098744,0.160599872434,0.32374066277,0.360810321143,0.277866794049,0.389103029414,0.218967131523,0.266640782864,0.296255371101,0.212495371829,0.316641323345
1.203559,0.659940237439,0.666617713467,0.637096781937,0.60404804149,0.717500932374,0.61359007211,0.552221381029,0.53455608867,0.465974854577,0.602752794262
1.790433,0.538225201235,0.633906193593,0.665998051699,0.635470861198,0.720031021025,0.518249900857,0.52733243118,0.561138840422,0.492773157564,0.610018152653
1.79507,0.452389135128,0.559729157259,0.586910013754,0.541833629043,0.638724574205,0.448398227867,0.464347312387,0.492385174048,0.419750434173,0.537338171585
0.5893647,0.443447662675,0.539373252403,0.571094710483,0.532965060734,0.634312880074,0.443397089778,0.447605280296,0.480081692648,0.412706596775,0.53458795565
0.3721049,0.443157940638,0.551528957219,0.579300643295,0.550571857513,0.626967230008,0.438449922915,0.452992279139,0.480450326149,0.41965813598,0.517569152891
2.270604,0.516747337994,0.600329690094,0.632023441572,0.609063736864,0.697513447238,0.501602710764,0.497514938986,0.532246851499,0.472259618904,0.588423432576
1.450081,0.421550737202,0.543091970338,0.562934864032,0.528189572813,0.633442018826,0.424218531842,0.45059685744,0.47327415241,0.409192900041,0.534358361731
1.407668,0.555995804943,0.656868047621,0.678052835838,0.658126108912,0.754361174854,0.533273847656,0.543365448688,0.569478835051,0.510207437537,0.637168554473
1.238083,0.37502004773,0.493349912725,0.511446156119,0.481979664255,0.582655887212,0.388064849948,0.408961555534,0.430226853592,0.37321357908,0.490890216659
3.123539,0.600948544036,0.567416966101,0.587451528509,0.566843182749,0.663643113887,0.571252578299,0.472096253185,0.494320364597,0.439247631809,0.560645023859
1.084721,0.637985663194,0.677535139555,0.678787657279,0.644480687867,0.711428576143,0.599603311487,0.563478675023,0.57143513677,0.500408976477,0.601364794658
1.308522,0.416986136948,0.541714595515,0.556032791215,0.527658659752,0.634657924769,0.422846958721,0.44869499197,0.467806900787,0.409345669464,0.534974704766
1.574869,0.495230303151,0.587380167096,0.609799573612,0.568604476593,0.65074662005,0.461875781703,0.468254182538,0.484146404771,0.411067508172,0.517176878787
1.699901,0.463301013066,0.565916022188,0.590664132002,0.550287975979,0.651940288186,0.457760475698,0.468697519151,0.497541171247,0.427185212769,0.551233514819
2.292917,0.475331129376,0.554695172524,0.57817664813,0.546034529821,0.631428421195,0.468843936333,0.461885471195,0.487016441217,0.423990846565,0.533875846167
0.9595718,0.495896220384,0.575938057597,0.584999990079,0.567998498703,0.655836925995,0.484309625886,0.477125234763,0.490001235815,0.437760782179,0.551471703163
0.2819013,0.459108173487,0.56664579147,0.58098791622,0.552416405077,0.619662468814,0.453506721764,0.46607853916,0.483177456216,0.420877108669,0.512654369682
1.616195,0.42827938369,0.505958488549,0.517441863814,0.477889995906,0.573621598449,0.430619988596,0.419583274384,0.43367284605,0.370706675281,0.482830487863
1.090037,0.757554391247,0.874297888198,0.823381698197,0.811772894773,0.912928222167,0.721879817812,0.730847696324,0.686946254697,0.625901100895,0.78267216628
2.45712,0.48946246954,0.607300021867,0.588406540346,0.560113279651,0.640073906996,0.477911688994,0.500940672813,0.496291281742,0.436313716254,0.540443828374
0.2746031,0.470176737833,0.583743612901,0.587158368038,0.556177835403,0.629199618973,0.455019089388,0.472178332558,0.478772800131,0.41425763078,0.511067470532
0.9690191,0.901736188869,0.801449704793,0.724850976228,0.654276648014,0.714791506563,0.862775223922,0.622423544684,0.557260880954,0.454190921465,0.54686324981
2.079118,0.541728472803,0.632412366225,0.651475086833,0.619864200901,0.703757249794,0.522304782555,0.526508397476,0.549142824262,0.481315981273,0.595531635771
0.6694516,0.469416217487,0.56013480029,0.586948419055,0.567878394977,0.6700676883,0.464648260132,0.463488718946,0.493745491209,0.440417272705,0.566338216399
2.094587,0.54358875435,0.650047810239,0.683766264565,0.656336836359,0.756506764634,0.521114482357,0.538353206981,0.571327956986,0.505887988186,0.634736946143
0.9633191,0.485663563241,0.57306944324,0.600080471909,0.573504162686,0.661199107073,0.476294312137,0.473467842706,0.504111616811,0.442769815732,0.557040276544
0.2336951,0.497344091481,0.574013355813,0.5736294604,0.518106319094,0.610511252223,0.463911435564,0.451576949952,0.449641009974,0.369776797507,0.472929710497
1.646096,0.410612252138,0.520507293164,0.54919600741,0.507757608844,0.607384329505,0.416676052967,0.431838480754,0.461844889957,0.394061300853,0.512132565319
1.422426,0.454363236047,0.568410694484,0.583363284135,0.55252627269,0.648174925179,0.450709604297,0.472519069954,0.491050298553,0.428091750769,0.547440917934
0.899484,0.407540607278,0.523124887591,0.544764035586,0.522999863518,0.609826901621,0.414557095691,0.433236530073,0.457480290964,0.404548285216,0.512375050876
3.480801,0.937156186046,0.68408041954,0.65515943545,0.617440971748,0.699060050904,0.843823110479,0.568888893689,0.550942145489,0.478497703685,0.589506943988
2.460552,0.486177967674,0.527174848321,0.542187039836,0.492556981029,0.561272441624,0.475530501956,0.435784770604,0.455549430911,0.381590966235,0.471104009115
1.333893,0.422309040288,0.552329891945,0.566834922427,0.540604613075,0.639796293072,0.425875800475,0.45893061377,0.477826586682,0.41995996168,0.540627380732
0.8349074,0.490629487643,0.586585701957,0.618066314819,0.599071243347,0.705789498489,0.479149507337,0.487126498354,0.518520260741,0.463526300211,0.595261525277
0.8690153,0.396685639026,0.511986848626,0.540518329474,0.514673126791,0.606861382347,0.403709465849,0.42371856279,0.453824810745,0.398843832518,0.511357839312
1.503481,0.441860843254,0.554003573799,0.578577983533,0.54470656476,0.646844243453,0.443292667188,0.459609388584,0.487749377721,0.422814309827,0.545423683656
1.613761,0.484892695679,0.577369129983,0.596933157429,0.556132114099,0.654977542325,0.475779825556,0.479548196252,0.502757795394,0.431764582319,0.552403584366
1.556036,0.521631962845,0.609412341641,0.630420020223,0.593143169101,0.691842088896,0.504617473067,0.505713156351,0.529996076029,0.459268913438,0.585557191907
1.806484,0.485375319378,0.597851838721,0.626368260886,0.592118192985,0.69053794907,0.47377467717,0.495876051507,0.526361165668,0.459196241872,0.582119421988
1.188512,0.421884065362,0.53937001761,0.55987012095,0.533951139621,0.640278351358,0.424881439295,0.448053476871,0.47070021365,0.414286275046,0.538918317973
1.439765,0.745307722497,0.671873604996,0.664774202749,0.632742595878,0.721949211286,0.702209652402,0.55888223014,0.559484590822,0.490643933728,0.60983091697
1.162837,0.514263267163,0.611949066245,0.619802234459,0.595361675993,0.700676237389,0.498354464242,0.50807455831,0.522257479078,0.462172062928,0.591376231382
0.5236694,0.442072961174,0.543382454742,0.583131572147,0.543565579364,0.642631254895,0.435844051315,0.445876213506,0.482192809611,0.411440944539,0.529190656878
1.664053,0.455185100601,0.561206163704,0.58481564463,0.538575133069,0.632821512253,0.452336367455,0.466452216305,0.492087993737,0.417920383791,0.533222055995
2.916852,0.507004695419,0.520224572263,0.54305371948,0.502198034666,0.590765513579,0.494525440393,0.431409184034,0.457012056048,0.388961560455,0.498312730246
1.534558,0.502362491048,0.603154958226,0.636096323825,0.604140166507,0.697287482417,0.489699122146,0.500257578032,0.534490589913,0.467229897825,0.587689837031
1.288499,0.434080476208,0.559074435173,0.568166946311,0.535674901051,0.636093339396,0.434800998702,0.463729557106,0.47798789767,0.415615050759,0.537406926984
1.056825,0.481523937914,0.586488658169,0.596688643674,0.572724170875,0.674755561658,0.471801207548,0.486725281419,0.501318446675,0.444208394468,0.567634746768
0.1057044,0.608960984345,0.661064220991,0.663835833209,0.632054046677,0.726557458945,0.576237290363,0.549289743426,0.559940916873,0.489828633021,0.614575039458
1.35834,0.617162630883,0.678386537051,0.674463220299,0.639295073018,0.740245905679,0.581111126755,0.562343603695,0.566540051976,0.494327904714,0.623837987726
2.828304,0.601225701597,0.610202925029,0.612491145178,0.569607615668,0.667183229422,0.566336503556,0.508444455484,0.515348172176,0.441685046738,0.562111601062
2.086501,0.379419831621,0.493853893461,0.514251663414,0.481944179064,0.571281607188,0.392949245928,0.408188821437,0.433361050314,0.374567285913,0.480582431891
1.595244,0.45848068877,0.550150935437,0.565272466733,0.517221236522,0.60700198268,0.45363226353,0.45689914929,0.47514600945,0.401181522963,0.511218486853
0.9272987,0.463433309609,0.563456932614,0.583530347197,0.56768390883,0.675811498855,0.459056958416,0.468526880455,0.491573747297,0.440340357544,0.570671034271
1.967434,0.522313400901,0.624409488553,0.694214426913,0.626276784496,0.705342590287,0.498678291599,0.511610451296,0.569465843562,0.475912823826,0.586360156738
2.330471,0.547556911534,0.621361666669,0.643983492633,0.623010782039,0.726499353705,0.528073837331,0.51628789556,0.542457079233,0.483102534805,0.614488481322
2.010955,0.474090202591,0.557074039234,0.556796416632,0.503409308039,0.580425650293,0.466162387687,0.461943790749,0.469339355177,0.390635658717,0.489615172352
0.6072287,0.499546570231,0.578800849327,0.605859189649,0.561845229971,0.664112259897,0.48417000467,0.47863344324,0.506488517987,0.430888279933,0.555617285353
1.940828,0.526986646918,0.640556280868,0.675754918615,0.645328238024,0.743067955226,0.508352047269,0.532198874001,0.569020343752,0.499413853428,0.626451920639
3.803643,0.874738825192,0.691962962915,0.61842156386,0.593596287703,0.703846918374,0.794868275009,0.57514528589,0.519253197246,0.459633862616,0.593567809705
1.990087,0.373741427517,0.496919830186,0.525683001487,0.492155725399,0.580695373381,0.387445354133,0.411573515578,0.44191215664,0.381689099371,0.488523066515
1.953128,0.480318487296,0.585741421006,0.610483828071,0.566892316091,0.658982499778,0.472664747168,0.487723193795,0.514098823983,0.439572266833,0.556395694684
1.746532,0.365660991219,0.488899484633,0.520769043125,0.478267367272,0.576711936387,0.378554767889,0.405837139404,0.438229610819,0.371590403958,0.485986483425
2.052262,0.396061110655,0.525188685471,0.548178266913,0.510833219599,0.591563205266,0.405793224499,0.435987269057,0.461098420652,0.395698798108,0.498415249456
2.236637,0.479132252936,0.555132516527,0.575709747579,0.554566671216,0.638021572539,0.471047956954,0.460480941926,0.48468446894,0.4287569343,0.538515607782
2.070119,0.400459416373,0.528849824092,0.555859327268,0.523786679405,0.607957491067,0.411245491643,0.437739015674,0.467353281296,0.405821363743,0.511805363289
1.587111,0.567763545429,0.640353135873,0.658704884892,0.62120922615,0.73401931949,0.54139593057,0.531192321691,0.553425685137,0.480243943064,0.621641498303
0.6578702,0.410506562721,0.511348947463,0.544423508577,0.521441244711,0.619625884034,0.416252496169,0.424046340286,0.45721937856,0.403787620797,0.522201547856
2.5973,0.520468640176,0.573507434201,0.591405994415,0.566741504026,0.646992017273,0.506597982415,0.476400020304,0.498196700129,0.439835369729,0.548230991127
1.678994,0.478136702978,0.583710618014,0.606561366584,0.56586597516,0.655951701777,0.468558827463,0.483777983936,0.510031405301,0.43852091615,0.553266710171
2.941473,0.528998441266,0.542280037317,0.565054196602,0.531321140985,0.622333875147,0.511510537295,0.450522338009,0.475655384082,0.411173598049,0.52466630611
1.446578,0.316510978026,0.44669514147,0.474182771983,0.436549747509,0.529628041101,0.342372927094,0.369971693416,0.398231522733,0.338199676002,0.446092391294
1.51693,0.454000344414,0.562690933652,0.586577807893,0.546995359629,0.649080219161,0.450992366591,0.466879893038,0.493133808602,0.424261906202,0.547870025286
0.1719238,0.426582440332,0.518989528328,0.526921572469,0.475435376007,0.560833424257,0.432125903138,0.427727492162,0.436751287632,0.36047695887,0.46160839749
0.1929088,0.346296177221,0.468920109672,0.46577777169,0.403338337655,0.506644908048,0.360083702332,0.378975584627,0.379500502148,0.299462548682,0.410562425298
0.1534156,0.406171818471,0.523929704068,0.529870459557,0.465850279787,0.566265905502,0.402274535202,0.422072115369,0.428325224389,0.347114938834,0.4553780534
2.679482,0.756403633055,0.688991482143,0.684705274194,0.657827214412,0.731315632469,0.697515915645,0.571914490573,0.575900961116,0.509489209068,0.618191450635
1.470928,0.464526419028,0.560059753095,0.573533447145,0.535820936263,0.627152305957,0.458881551931,0.464941307848,0.483145518805,0.415164168781,0.528612988754
2.013062,0.461289957806,0.578686337658,0.606220199486,0.576224239116,0.665779378135,0.458006279435,0.481074764589,0.510139667709,0.446684001753,0.562103620524
0.857899,0.522093153026,0.619865898425,0.642263575202,0.623949092398,0.726672234727,0.505269820933,0.514142491951,0.53996704384,0.482176900627,0.612629016129
0.4181,0.442564453915,0.533844344353,0.561693732696,0.520936263136,0.589033116615,0.4406668497,0.440354215694,0.470328332278,0.400640464589,0.493343924939
1.606605,0.494423220334,0.593825815459,0.617742430107,0.577827214412,0.677380340329,0.482828937025,0.492692235831,0.518977128105,0.447359794271,0.571383143755
3.062519,0.579841702383,0.555987148815,0.565540663758,0.527483963423,0.623758529544,0.552451232304,0.46240710721,0.475546039049,0.408956319615,0.525815503483
1.484564,0.50498846655,0.594668802493,0.60442411154,0.563543742323,0.666328867192,0.493656034335,0.494289003632,0.509756960096,0.437496087936,0.562871593769
0.6007215,0.544953847723,0.622508724236,0.652615724296,0.616620035485,0.742329086127,0.523924505987,0.516819251501,0.548124616311,0.477339202225,0.626871819679
0.05354379,0.348879285687,0.449979750196,0.462232322248,0.399931076839,0.480440879604,0.296910381952,0.279175707098,0.288441531777,0.21520808999,0.296608333032
1.944459,0.348584390043,0.477102194872,0.497824435668,0.443709567354,0.522647521492,0.368469188296,0.396155013376,0.417289495791,0.343319043027,0.438405292201
3.351964,0.818832819298,0.662202868097,0.663899842045,0.638888358127,0.727335064869,0.748275267334,0.549547861454,0.557725326686,0.494189457425,0.613686744266
1.484916,0.466916625832,0.564977932243,0.582099749706,0.542517401392,0.642421789092,0.461955565255,0.469837990438,0.490440781193,0.420620371166,0.542526134725
1.232847,0.439953260149,0.553901354343,0.57525976546,0.55231336154,0.660980315738,0.439810349804,0.459389070268,0.483747457796,0.428463595789,0.557907085674
3.277748,0.830501522149,0.669565256771,0.663421696038,0.636959192029,0.732835694235,0.771040565243,0.556332369621,0.558591967265,0.494028731261,0.620271301435
1.350864,0.486908185461,0.52905620388,0.477319204962,0.407021291115,0.491602824431,0.477288086673,0.43935468333,0.401362471583,0.315643907205,0.412493101439
1.39343,0.484630319855,0.584563309426,0.607189293268,0.578906100723,0.681750428239,0.47501836195,0.485595070054,0.510811435953,0.44975371235,0.575641067354
1.723401,0.440622133729,0.555641672931,0.586650137878,0.545683089941,0.64603937828,0.440663916481,0.461269875898,0.492948138571,0.423715543334,0.545009923491
0.1606792,0.539299833484,0.617100797441,0.610334687483,0.564375597107,0.661242147991,0.510031608366,0.502050904331,0.503184349283,0.426148714668,0.544035070164
1.82379,0.562752536731,0.659635736439,0.691161205422,0.642770574587,0.733680013584,0.538938479842,0.547473197305,0.581020690408,0.498420321728,0.621182310464
0.9414905,0.44648309228,0.55347824343,0.574835386875,0.55464037123,0.652854907701,0.443338425401,0.458946813646,0.482245858192,0.426392721386,0.546357406522
1.97818,0.461242656248,0.578536890225,0.602524329279,0.573190937628,0.669940000242,0.45902175979,0.479564936124,0.507152707862,0.444416330627,0.564743950599
0.8665272,0.416379346662,0.531669916555,0.562567453312,0.540919885356,0.641954077779,0.420569607629,0.441134509732,0.472430246936,0.418848139767,0.540135042969
2.077349,0.539237011103,0.613390489968,0.611182804564,0.564871707384,0.635728208939,0.517344122885,0.508619954144,0.513661985166,0.43706005854,0.535292698484
0.3090201,0.423589877762,0.529756860025,0.547062592897,0.520490651017,0.56687852124,0.425680448102,0.438235271883,0.458075192898,0.400666456609,0.475034116797
6.786635,0.67769162489,0.925227761769,0.886462406362,0.853757335881,0.888058462192,0.496034288155,0.712508356436,0.617339480545,0.503919490514,0.638946372631
0.925095,0.589843764435,0.661592139194,0.667581630309,0.64899003685,0.728218121044,0.558474890474,0.549670440518,0.563119501183,0.504101434653,0.614721144679
2.09572,0.530071595341,0.607118873464,0.629362594247,0.586044083527,0.667354675747,0.510628225074,0.504649904475,0.529939238265,0.454373926503,0.562866682669
4.266611,0.839647721654,0.692176459247,0.600420998918,0.533166370957,0.631498721362,0.764809821825,0.576830613014,0.505473557908,0.41396323137,0.532724193244
2.42146,0.569631956932,0.623456518561,0.651147361591,0.635269550976,0.738324128674,0.542437223251,0.518073661917,0.548767695017,0.493430384353,0.623786421177
1.255264,0.440694564238,0.557571550384,0.571913383499,0.542207588372,0.642877305478,0.440459177807,0.462926583241,0.480356679165,0.42065113723,0.542262163106
2.459573,0.550267882021,0.58113701677,0.605175575278,0.569321686911,0.628675954466,0.529218379314,0.482911830554,0.509828413285,0.441481354174,0.531008377723
0.5528631,0.44473515193,0.544438291149,0.584154433351,0.548917019244,0.651385777688,0.443973173954,0.451327471858,0.491187250499,0.423762753329,0.547014880019
0.2712118,0.624955562404,0.695708853111,0.686989109473,0.652946635731,0.725231081311,0.582614108079,0.572796303836,0.572184853948,0.498651067211,0.603518925844
3.086067,0.751178289177,0.644462616792,0.646182836248,0.61737136618,0.720941336448,0.71008299836,0.536091704259,0.544376571733,0.480066772969,0.611716779325
0.6843747,0.457913070085,0.549747233282,0.581439178516,0.5524819162,0.647730169022,0.450391056733,0.454394648425,0.48568914409,0.425054397585,0.542557442987
1.046703,0.462822084801,0.567136186076,0.581689453066,0.559271871161,0.657108067783,0.458458581777,0.470181427814,0.487710403254,0.432174089245,0.55194869374
1.027508,0.442351596908,0.549082159858,0.570054566893,0.555608025113,0.654124614793,0.440101911755,0.456184734749,0.477405987225,0.429648089268,0.551083112385
1.139995,0.520389557886,0.636083856184,0.658653037735,0.635004776853,0.736727310603,0.503534528679,0.528135405046,0.553436511378,0.49179129575,0.619293378671
1.431899,0.44453707666,0.559199298179,0.581027601698,0.553070833902,0.659874881485,0.444490593754,0.46417019374,0.489046361374,0.42876542149,0.556605644204
1.546382,0.52643159271,0.617627421728,0.639607848584,0.598348573768,0.710503196398,0.507361205952,0.513602496077,0.538332281474,0.46462433044,0.600825187558
1.157361,0.470196693178,0.572917407973,0.586851765713,0.562649788454,0.672196061713,0.463639232858,0.476961616013,0.49427597701,0.436775737669,0.565645137428
0.3704042,0.606906322962,0.686545331741,0.663948488761,0.609818479596,0.672671663861,0.544584926071,0.544518879876,0.526322732513,0.443131582214,0.539182903479
0.2969999,0.687817853529,0.72143257333,0.655854571412,0.617966425549,0.676857393171,0.640843781459,0.599675138482,0.548927923381,0.476135082119,0.567933096086
